"voteshare","margin"
0.51619685,0.15289286
0.50498807,0.090012789
0.482584,0.033652663
0.38224167,-0.12390718
0.37677291,-0.23551667
0.51800352,-0.24645421
0.66487139,0.20097739
0.6685881,0.38308647
0.58366722,0.048175454
0.54097694,0.012858659
0.76567328,0.081953913
0.5801695,0.53134656
0.46280876,0.16449061
0.40109849,-0.074382514
0.3907575,-0.19780302
0.4265244,-0.01791501
0.38124174,-0.1469512
0.30632246,-0.23751652
1,0.040293247
0.63400644,1
1,0.26801291
0.65015894,0.17566526
0.60918641,0.34305951
0.42899609,-0.083767146
0.46471012,-0.13324869
0.44976294,-0.058322489
0.41665748,-0.013416409
0.40183136,-0.16668507
0.45554635,-0.19633725
0.54737657,0.084079564
0.53353202,0.15875605
0.48856375,0.067064047
0.39802283,-0.25021097
0.31890592,-0.20395434
0.33960351,-0.36218819
0.25177622,-0.87473828
0.25220218,-0.46877754
0.3453567,-0.076048404
0,-0.29614753
1,1
1,1
1,1
1,1
0.34244683,-0.19823304
0.38435245,-0.31510636
0.26221445,-0.18676502
0.37480831,-0.22526601
0.36064228,-0.25038338
0,-0.2787154
0,-0.020026475
0.39968917,-1
0,-0.19299015
0.33889955,-0.34624946
0,-0.30604869
1,1
1,1
1,1
1,1
0.45351252,-0.25077799
0.34207359,-0.092974931
0.25566396,-0.21153465
0.42395288,-0.32217848
0.4599916,-0.15209424
0.36682624,-0.080016762
0.33301324,-0.21779227
0,-0.33397353
0.48710883,-0.94245458
0.35467923,-0.47157407
0.30668271,-0.27798009
1,1
1,0.99991059
1,1
1,1
1,1
0.90800291,1
0.89132041,0.82398784
0.98971736,0.91767704
1,0.97943473
1,1
0.80566984,0.92414188
0.96081173,0.61133969
0.7372902,0.92162347
0.47347125,0.27198491
0.41897216,-0.030913442
0.93713111,0.699646
0.73411721,1
1,0.46823439
1,1
0.5867064,-0.1800715
0.81379026,0.17341283
0.83710581,0.70703
0.80382454,0.99508435
1,0.60764909
0.9793998,1
0.77495641,1
0.96161699,0.54991281
1,0.92323399
0.48247766,1
0.43567705,-0.016970575
1,1
1,1
1,1
1,1
1,0.059744358
0.56240034,1
0.75915182,0.33421767
1,0.99987584
0.96841443,1
0.94125646,0.93682885
0.7890445,0.91768038
0.64377189,0.578089
0.67140812,0.29820171
0.556871,0.010078788
0.69726151,0.13486028
1,0.64697564
1,1
1,1
1,1
0.36558494,-0.21127203
0.29572156,-0.26883009
0.37651491,-0.29767838
0.42693117,-0.15649906
0.38293058,-0.1398553
0.46566162,-0.23413885
0.72721589,0.1976378
0.66532564,0.45674458
0.92827892,0.3358812
0.27314654,-0.58149099
0.28157815,-0.4364135
1,1
1,0.57829034
1,1
1,1
0.64359468,-0.19106245
0.76110291,0.28718936
1,0.54651654
1,0.84540439
0.9381426,1
0.72572333,0.89850122
0.59770155,0.93589485
0.67743331,0.19540307
0.70534664,0.36194098
0.71190935,0.53877747
1,0.44026569
1,0.76726937
0.80066478,0.83247674
1,0.60132957
0.79157543,1
0.71298748,1
0.76060045,0.42597497
0.84848654,0.61030877
1,0.74187231
0.65873426,1
0.86336637,0.31751519
0.67280996,0.72673273
1,1
1,0.99989736
0.48957193,1
0.82698685,-0.020856142
0.55923885,0.094872117
0.6887551,0.11847769
0.33299848,0.37751016
0.68856275,0.81191993
0.35161218,0.3771255
0.20989347,-0.29677564
0.64219671,0.94409287
0.59320539,0.28439343
0.64305359,0.18641074
0.52785158,0.068052053
0.33483544,0.084452242
1,1
1,1
0.48957193,1
0.82698685,-0.020856142
0.86380643,0.17793068
0.48765939,0.72766054
0.20989347,-0.024681211
0.75712621,0.056253672
0.83458024,0.514705
0.60414857,0.66916049
0.52345836,0.14764223
0.57972741,0.046916693
1,0.37282336
0.61353171,0.99986672
0.48957193,0.22706339
0.82698685,-0.020856142
0.46856856,0.094872117
0.32876366,-0.062862873
0.33299848,-0.34247267
0.77618456,-0.036517859
0.21556497,0.55239302
0.20989347,-0.56887007
0.20196749,0.65276223
0.25309396,-0.59606504
0.29498318,-0.49381208
0.41845027,-0.35431936
0,-0.13853946
1,0.75508499
1,0.99992239
0.48957193,1
0.82698685,-0.020856142
0.64990914,0.094872117
0.50875938,0.29981825
0.33299848,0.017518744
0.77448231,0.9579401
0.69194192,0.62017542
0.72374308,0.38388383
0.36497149,-0.036123157
0.42477888,-0.27005699
1,0.73892295
1,0.99994212
0.48957193,1
0.82698685,-0.020856142
1,1
1,1
0.48957193,1
0.82698685,-0.020856142
1,1
1,1
0.43649253,-0.014976054
0.41216213,-0.12701496
0.41573665,-0.17567575
1,1
0.8465668,1
0.80169839,0.69313359
0.55816978,-0.036853015
0.63261974,0.11637672
0.61209697,0.26523948
0.63750154,0.05472644
0.66882801,0.27500308
0.52234638,0.33765605
0.27427292,-0.23206282
0,-0.45145416
1,0.82289624
1,1
1,1
0.82478631,1
0.76257914,0.45362484
1,0.52515829
0.56538481,1
0.55816978,-0.036853015
0.81749964,0.11637672
0.70594364,0.63499928
0.99435747,0.05472644
0.99738526,0.98871493
0.56932878,0.99477053
0.59477854,0.22657475
0.95200109,0.18955711
1,1
0.89573687,1
1,0.79147375
1,1
1,0.31447506
0.78896034,1
0.56538481,0.57792068
0.55816978,-0.036853015
0.6040327,0.11637672
0.77032673,0.20806533
0.56257045,0.05472644
0.48981196,0.12565684
0.7265079,-0.020293029
0.61195648,0.15301275
0.55447727,0.22391298
0.82132822,0.62044871
0.60921592,1
1,0.21843183
0.70494348,1
1,0.27840531
0.52834338,1
0.57772708,0.056827635
0.55816978,0.36366537
0.73122126,0.11637672
0.65765756,0.46244249
0.56257045,0.29568616
0.49842069,0.12565684
0.44083098,-0.0031586587
0.43003729,-0.20013249
0,-0.13734372
0.76532418,0.41297412
0.51441813,1
0.66973412,0.028836221
1,0.33946821
0,1
0.38327891,-1
0.24205582,-0.23344219
0.41026121,-0.079837829
0.48930764,-0.17947757
0.44238728,-0.021384716
0.56257045,0.05472644
0.48981196,0.12565684
0.40108177,-0.020293029
0.6168111,0.14414093
1,0.23362222
1,0.3330411
0.54740751,1
0.71515107,0.094815016
0.61984199,0.43030217
1,0.3209497
0.61982274,1
0.72267246,0.23967493
0.34803933,-0.51610398
0.21246107,-0.30380934
0.62245035,-0.57507789
0.70161778,0.97233689
0.46539772,0.40323552
0.40773153,-0.069204569
0.32818848,-1
0.45766222,-0.34362304
0.62411392,0.10914719
1,0.24822786
0.61417782,1
0.63181299,1
0.54999852,0.26362601
0.53359467,0.099997014
0.65715951,-0.036853015
0.6040327,0.31431898
0.71766478,0.20806533
0.56257045,0.17661533
0.48981196,0.12565684
0.67557341,-0.020293029
0.37940553,-0.46784484
0.45766222,-0.24118897
1,1
1,1
1,1
0.29181895,1
0,-0.41636208
0.32839382,-1
0.58017218,0.13488698
0.6040327,0.16034439
0.69257194,0.20806533
0.56257045,-0.60518551
0.26990902,0.12565684
0.51008761,-0.46018195
0.3252154,-1
0.34214693,-0.3495692
1,1
0.5615896,1
0.7062521,0.12317923
0.2191589,-0.53316557
0.61492133,-0.56168222
0.70366597,0.22984266
0.29167482,-0.57165098
0,-0.41665038
0.41895074,-0.99892044
0.31339139,-1
0.45766222,-0.37321723
0.38933837,1
0.45135233,-0.22132325
0.45892799,-0.097295314
0.33676913,-0.4736115
0.6040327,-0.3264617
0.21054432,0.20806533
0.28826046,-0.23827887
0.26530391,-0.42347908
0.51008761,-0.46939218
0.33392891,-0.20013249
0.45766222,-0.33214214
1,-0.21115419
0.76579213,1
0.56538481,0.53159201
0.91115975,-0.036853015
0.55286574,0.82231951
0.59461492,0.10573146
0.7271446,0.2102578
0.60842669,0.4542892
0.51936162,0.21685338
0.57908356,0.031500489
0.64868605,0.15816715
0.5694319,-0.21171567
0.57039768,0.1388638
0.71714067,0.14079535
0.46087423,-0.019085675
0.61640573,-0.077955157
0.45461449,0.23281142
0,0.05472644
0.48981196,-0.99380869
0.51008761,-0.020293029
0.38430011,-0.29954088
0.45766222,-0.23139977
0.78332382,-0.036853015
0.6040327,0.56664765
0.74903023,0.20806533
0.25028038,0.05472644
0.28842306,-0.49943924
0.51008761,-0.42315388
0.35622329,-0.20013249
0.45766222,-0.28755343
0.72871763,0.38103914
0.63129461,0.45743525
0.74948961,0.26258922
0.73757213,0.10800648
0.54851913,0.47514424
0.66039932,0.097038269
0.26508716,-0.20013249
0.45766222,-0.46982571
0.70423204,0.41053593
0.74172992,0.4084641
0.65369618,0.48345986
0.56257045,-0.31428719
0.33900797,0.12565684
0,-0.32198405
0.42900315,-0.075920373
0.36916634,-0.085196942
0.69654882,0.12743291
0.69404471,0.39309764
0.51008761,0.38808942
0.35997173,-0.16132879
0.45766222,-0.28005651
0.56257045,0.05472644
0.48981196,0.12565684
0.78316718,-0.020293029
0.88754517,1
0.45766222,0.77509034
0.73535031,0.21062887
0.48981196,0.47070062
0.39615184,-0.020293029
0,-0.20013249
0.45766222,-1
0.69053715,0.28515539
0.72388935,0.38107434
0.61979479,0.4477787
0.65574032,0.32145238
0.45766222,0.31148064
0.64993697,0.22494495
0.45766222,0.29987392
0,-1
0.2524823,-1
0.38136858,-0.2671808
0.45766222,-0.23726285
0.73461187,-0.20013249
0.45766222,0.46922371
0.99993271,0.9998126
0.7868827,0.67417347
1,0.5737654
1,1
0.58014727,0.44524801
0.68183863,0.16068557
1,0.36367723
1,0.72204185
1,1
1,1
1,0.63168585
0.67003822,1
0.71222591,0.34007642
0.31790149,-0.53102553
0,-0.36419702
1,1
0.99990308,1
1,0.99980617
1,1
1,0.99920321
1,1
0.91776043,1
1,1
1,1
0.73592776,1
1,1
0.6168853,1
0.73023969,0.23377058
0.53966659,0.32338178
0.56793046,0.079333216
0.99987614,1
0.99996132,1
1,0.99992263
1,1
0.61155236,-0.14899468
1,0.23308009
1,1
0.88734609,0.75411952
1,0.77469218
1,1
0.99742264,0.62761319
1,0.99484527
0.63157666,1
0.38893434,-0.31055379
0,-0.22213134
1,1
1,1
0.99994135,1
0.99998128,0.9998827
0.4983657,0.13835669
0.42477009,-0.0032685995
0.34843194,-0.1504598
0.6831494,0.10158098
0.80912691,0.36629882
0.69433755,0.61825383
0.46772423,-0.062072396
0.60288697,-0.064551502
0.52431858,0.20577395
0.57761353,-0.15740642
0.61068898,0.15522707
0.99989861,0.99382144
0.59201777,0.28766033
1,0.18404248
0.99661249,1
0.39871329,0.080633253
0.44357312,-0.20257342
0.42643902,-0.11285377
0.66680551,0.43288001
0.75480527,0.33361101
0.74039596,0.50961053
0.75311613,1
0.78197896,0.50623226
0.75590408,0.56395793
1,0.38259688
1,1
0.99995536,1
1,1
1,1
1,1
0.67911518,1
1,0.35823038
1,1
0.5171144,0.029080629
0.45592806,0.034228832
0.40943712,-0.088143855
0.4045535,-0.38285637
0.4108389,-0.19089296
0.49687672,-0.1783222
0.42196888,-0.28330433
0.29299882,-0.15606225
0.99995762,1
0.99537021,0.99994314
0.99992812,0.99267781
0.74165446,0.99985623
0.64966285,0.094488621
1,0.2993257
0.7250613,1
0.55093336,0.0056892633
0.66522574,0.10186669
0.68118072,0.33045149
0.66380584,0.10442087
0.64780962,0.32761165
0.60109156,0.29561925
0.42196062,-0.038522929
0.44625986,-0.15607873
1,1
0.99992013,1
1,0.99986023
1,1
0.77013528,0.99959791
1,0.54027057
1,1
0.6974743,1
1,0.3949486
0.7459144,1
0.86395818,1
1,0.72791636
0.68745667,1
0.47441965,-0.25302973
0.37625468,-0.051160693
0.99990451,1
1,1
1,1
0.99996525,1
1,0.21040684
1,1
0.71718156,1
0.79082257,0.49694052
0.76932091,0.58164513
0.68019092,0.53864181
1,0.34961426
0.62879121,1
0.55825275,0.25758243
0.34453049,0.15782699
0,-0.31093898
1,1
1,1
1,1
1,1
0.65714669,1
1,0.31429335
1,1
1,0.36728454
1,1
0.8021999,1
0.67264211,1
0.6397981,0.34528422
0.58286053,0.27959624
0.476542,-0.30488622
0.403983,-0.046916008
0.35693967,0.31190822
0.30678996,-0.28612065
1,1
1,0.64622509
0.9999761,1
0.82147145,0.9999522
1,1
1,1
0.8734681,1
0.47221923,1
0.81082422,0.038090348
0.81082422,0.63333344
0.6196115,0.018122323
0.063286439,0.26848021
0.47457886,-0.72160691
1,1
0.6451568,1
0.91806829,0.2903136
0.78028345,0.83613658
0.68628478,0.10099363
0.5122636,0.37256959
0.69272935,0.024527222
0.92562509,0.67172581
0.81082422,0.85125017
0.81082422,0.63333344
0.90679014,0.018122323
0.89469177,0.83406568
0.47457886,0.78938353
0.44300741,-0.1220415
0.049592681,-0.082765162
1,0.32855284
1,1
1,1
0.8359856,1
0.59675288,0.24574924
1,0.19350576
1,1
0.26687625,-0.17015138
0.81082422,-0.46624747
0.81082422,0.63333344
0.6196115,0.018122323
0.10657647,0.26848021
0.47457886,-0.78684711
1,1
0.68064874,1
1,0.36129749
0.74157232,1
1,1
1,1
1,1
1,1
0.81082422,1
0.81082422,0.63333344
0.6196115,0.018122323
0.048434861,0.26848021
0.47457886,-0.63711345
0.44300741,-0.1220415
0.2710799,-0.082765162
1,1
1,1
1,1
1,1
1,1
1,1
1,1
0.52549756,1
0.81082422,0.050995141
0.81082422,0.63333344
0.68494123,0.018122323
0.71129572,0.45508009
0.47457886,0.51169652
0.41723484,-0.1220415
0.2710799,-0.16553032
1,1
1,1
1,1
0.85596418,1
0.76576519,0.25852922
0.79523939,0.53153038
1,0.59047878
0.34780905,0.75531822
0.81082422,-0.30438194
0.81082422,0.63333344
0.44964737,0.018122323
0.37611935,-0.060102046
0.47457886,-0.16327095
0.44300741,-0.1220415
0.49256712,-0.082765162
1,1
1,1
1,1
1,1
1,1
0.84945917,1
1,0.69891834
0.83348268,0.78565311
0.81082422,0.66696537
0.81082422,0.63333344
0.57026708,0.018122323
0.37611935,0.14053413
0.47457886,-0.16327095
0.46877998,-0.1220415
0.2710799,0
1,1
1,1
1,1
1,1
1,0.090432048
1,1
1,1
0.94215101,1
0.81082422,0.88430202
0.81082422,0.63333344
0.48641157,0.018122323
0.43243086,-0.027176857
0.47457886,-0.13513827
0.92492801,1
1,1
1,1
0.93632776,1
0.6877178,1
1,0.47425359
1,1
1,0.76355612
0.66578448,1
0.62979203,0.35546887
0.66421115,0.76713848
0.78171033,0.32842231
0.64868236,0.56342065
0.30605686,-0.2611531
0.30642384,-0.37015623
1,1
1,1
1,1
1,1
0.83465648,1
1,0.66931295
0.86463928,1
0.63010919,0.38413122
0.61748457,0.27263728
0.69579285,0.23496914
0.51706725,-0.017750263
0.64735562,0.034134537
0.84105808,0.30279157
0.5961799,0.14794937
0.71163034,0.21659601
0.9250496,1
1,1
1,1
0.92691052,1
0.82426238,1
1,0.64852476
0.63656867,1
0.93944359,1
0.92362821,0.87888718
1,0.84725642
1,1
0.88818103,1
1,0.77636206
0.36492261,0.35236487
0,-0.2486659
0.95803559,0.96757174
1,1
1,1
1,1
0.65253252,-0.11399877
0.70046508,0.32679191
1,0.40093017
0.21608229,-0.41406488
0.26365301,-0.54436016
0.29400885,-0.25268671
0.7151047,0.10630283
0.54800737,0.4302094
0.80598384,0.10818005
0.36390564,0.36931956
0.53391057,-0.24832436
0.97552985,1
1,1
1,1
1,1
0.70022303,1
1,0.40044606
0.90389216,1
0.31787995,-0.58613497
0,-0.36424014
0.26080066,-1
0.17655937,-0.69325185
0.45019454,-0.64688122
0.81370687,-0.099610925
0.58280033,0.20207962
0.77808994,0.1820339
0.87892967,1
1,1
1,1
1,1
0.96436238,1
0.92761123,0.85406172
0.88605797,0.84911573
1,0.77211595
0.86546916,1
0.61345863,0.65110326
0.66222829,0.22691727
0.70225638,0.32445657
0.75880295,0.54922986
0.80108839,0.53338051
1,0.60217679
0.69540727,0.34247518
0.6519388,0.39081457
0.6478532,0.30387759
0.6590336,0.22137642
0.62249994,0.32778072
1,0.92243505
1,1
1,1
0.87759686,1
0.64947039,1
1,0.29894075
1,1
1,1
0.78239918,1
0.73421174,0.58015513
0.74564868,0.35425571
1,0.49129736
0.74741787,1
0.52541441,-0.12088811
0.57393515,0.068638086
1,0.57629943
0.78818661,0.54564691
0.79095685,0.57637322
0.71232975,0.58191371
1,0.34840927
0.53973734,1
0.60134137,0.079474658
0.68749219,1
0.71084309,0.37498441
0.68296647,0.42168614
0.64455026,0.28211364
1,0.28910053
0.59299821,1
0.36529517,-0.054198146
0.37091586,-0.26128042
0.72761703,0.56627196
1,1
0.75567281,1
0.66614294,0.51134562
0.43473765,0.035831839
0.51453662,-0.13052467
0.5235166,0.029073238
0.60602176,0.3004308
0.9436233,0.21204352
0.52627671,0.88724661
0.55657423,-0.012824625
0.58007371,0.11314845
0.58067876,0.16014743
0.54395401,-0.0078727007
0.57426083,0.10633117
1,0.46688074
0.59678125,0.32489836
0.71642637,0.19356251
0.57634908,0.43285272
0.53057718,0.03194201
0.47595006,0.061154395
0.41874367,-0.048099875
0.54230803,0.04388243
0.54181927,0.085966498
0.51002377,0.083638579
0.54117531,0.014933228
0.52612638,0.082350612
0.59105426,0.05225274
0.35441443,-0.14565182
0.31655616,-0.26636878
0.75357085,0.46607566
1,0.48496202
1,1
0.59631491,1
0.51618952,0.22745141
0.53642464,0.032379031
0.65982759,0.072849274
0.96326905,0.27715066
0.68401998,0.94344735
0.48944873,0.36803997
0.4997268,-0.013082832
0.37529349,-0.00054642558
0.33410159,-0.24941301
0.25387782,-1
0,-0.480461
0.84008127,0.69025737
0.83983517,0.62497187
0.88964701,0.67967033
0.76529771,0.77929401
1,1
1,1
0.72009015,1
0.81301844,1
0.69878453,0.62603688
0.68742722,0.39756906
0.64204627,0.18315339
0.6725387,0.28409255
0.65648878,0.3450774
0.52881408,0.031443626
0.9125101,0.070575446
0.59592539,0.25401723
0.59489405,0.18277419
0.63404709,0.18978807
0.56331575,0.26809421
0.2849189,-0.08600083
0.48838931,-0.43016219
0.43882254,-0.023221374
0.65723687,0.13961387
0.58974886,0.33228534
0.58530772,0.17949772
0.5786919,0.017222136
0.51492393,0.15738383
0.54970145,0.02984786
0.55176342,0.047547609
0.48170879,0.11477837
0.61145598,0.19144511
0.53860557,0.043875068
0.66490656,0.077211112
0.53104758,0.32981312
0.36663511,-0.10365152
0,-0.26672974
0.33363065,-1
0.46067965,-0.10274079
0.30737215,-0.074453115
0.41413182,-0.37589854
0.48687035,-0.0014689863
0.34059083,-0.026259303
0.3798193,-0.31881833
0.35410807,-0.2997562
0.29494721,-0.27567646
0.52337104,0.19508386
0.37338182,-0.14973429
0.4807846,-0.25323632
0.41447508,-0.03843081
0.5612548,0.17292631
0.45154461,0.12250963
0.42939249,-0.096910805
0.40216196,0.46750742
0,-0.19567609
0.30292276,-1
0.42508069,-0.46737325
0.38968328,-0.14983866
0.38179073,-0.22063348
0.28730741,-0.43039635
0,-0.41254738
0.68931639,0.29850864
1,0.34953293
1,1
0.6105687,1
0.52777416,0.21063462
0.56287301,0.05554831
0.67025077,0.12574604
0.50897211,0.46750742
0.53407127,0.027683645
0.46493134,0.068142563
0.50693631,-0.019530773
0.50355017,0.013872594
0.49336097,0.0071003139
0.40020612,-0.20221293
0.42249891,-0.18244931
0.63690001,0.26160112
0.54463565,0.23094466
0.62530756,0.089271307
0.52042747,0.25061512
0.71488369,0.31650457
0.55956298,0.44778925
0.99955595,0.78239071
0.99993575,0.95496315
0.9998523,0.99990362
0.99976677,0.9997046
1,0.99969149
1,1
1,1
0.688878,0.46856889
0.60594791,0.377756
0.48347834,0.21189582
0.47957581,-0.23469007
0.3622373,-0.040848374
0.3448709,-0.27552536
0,-0.3394253
0,-0.96444291
0.99969232,0.9289124
0.99993914,0.95368803
0.99992687,0.99991888
0.9999209,0.99985373
0.35658371,0.96327478
0.42416841,-0.28683257
0.46371323,-0.15166318
0.41800824,-0.13065818
0.42680052,-0.1574308
0.44279513,-0.14639899
0.46401599,-0.25371349
0.46654704,-0.071967989
0.89025754,-0.061011463
0,-1
0.41060975,-0.89932477
0.99950802,0.9567523
0.92876399,0.9863928
0.99874216,0.86053163
0.99979013,0.99748433
0.57755005,0.99969667
0.66131222,0.15510011
0.75237024,0.34483653
1,0.23634568
0.8195681,1
0.59793508,0.6391362
0.68431026,0.17860758
0.53713852,0.36862049
0.58058089,0.081411093
0.38737369,-0.20119953
0,-0.21557051
0.9993735,0.89748442
0.85117644,0.98452449
1,0.70235288
1,1
1,1
0.61171645,1
1,0.2234329
0.73550969,0.26503405
0.46151349,0.47101939
0,-0.059794635
0.5142743,-0.28777459
0.52150244,0.041165262
0.61476755,0.04300487
0.27786562,-0.47127271
0.40389827,-0.43142942
0.99990612,0.94282663
1,0.99992573
1,1
0.99829406,1
0.99176514,0.33423555
0.7470091,0.98357803
0.65935093,0.52901644
0.51432288,0.23624992
0.82743621,0.030965418
0.87500989,0.65487242
1,0.87537628
0.69839758,1
1,0.39679518
0.54090327,0.042784482
0.58058095,0.08824724
0.99957949,0.94279838
0.99992454,0.9778356
1,0.99989939
0.99989957,1
0.61740601,0.30021718
0.58287096,0.23481202
0.64086783,0.18422657
0.55457264,0.039071649
1,0.11416385
0.48222014,1
0.75537932,0.2113755
0.76078451,0.51075864
1,0.52156901
0.69418794,0.276297
0.72624421,0.39385393
1,1
1,1
1,1
1,1
1,0.49148798
1,1
0.78480178,1
0.837161,0.37208688
0.78073895,0.67432201
1,0.5614779
1,1
0.62240571,1
0.61042446,0.24481142
0.51562482,0.14431044
0.59412116,0.048159838
1,0.86526668
1,1
1,1
0.69715178,1
1,0.25378755
1,1
1,1
0.95037687,1
0.70091033,0.90075374
0.69250804,0.40182066
0.56759882,0.18518636
0.87672269,0.16293827
0.55565262,0.75344539
0.52245253,0.14070749
0.58425808,0.06635493
0.91143942,0.77357757
0.83497155,1
1,0.66994309
1,1
0.53420943,0.18649122
0.40643004,0.06841886
0.39409217,-0.1871399
0.25957918,-0.29421476
0,-0.48084164
0.18045372,-1
0,-0.65985882
0.18177868,-0.94091284
0,-0.63644266
0.49182081,-0.90956539
0,0.019637221
1,1
1,1
1,1
1,1
1,0.62751138
1,1
1,1
0.62721455,0.49898946
0.61459363,0.25442913
0.52255189,0.22918728
0.71658415,0.1593051
0.66412699,0.43316829
0.99637514,0.34327292
0.63774455,0.18962163
0.57599252,0.29472867
1,0.96861303
0.44384387,-0.058200687
0.47419691,-0.11231223
0.42679229,-0.051606178
0.60996336,0.14913544
0.61420339,0.21992674
0.59722209,0.22840682
0.53965235,-0.041291475
0.5032227,0.093942791
0.51097018,0.012069196
0.5851953,1
0.60733956,0.17802536
0.59583098,0.22605211
0.49182081,0.027148604
0.43439326,0.019637221
0.98079014,0.99648261
1,1
1,1
1,1
1,0.64342535
1,1
1,1
0.65929407,0.66046727
0.65101856,0.32519633
0.70877403,0.30203712
0.44199145,-0.13209429
0.32358569,-0.1160171
0.33138788,-0.35282862
0.49182081,-0.53604758
0.25897756,0.019637221
1,1
1,1
0.96719706,1
1,0.93439412
0.42417359,0.67283487
1,-0.14647245
0.35192466,1
0,-0.58320117
0.14880933,-1
0.16434547,-0.70238137
0.11883824,-0.73339021
0.2086255,-0.75499845
0,-0.58274901
0.49182081,-1
0,0.019637221
0.77844459,0.70938098
0.60448974,0.24644253
0.88177979,0.22483775
0.68580538,0.76355958
0.92310089,0.53535485
0.70552546,0.84620178
1,0.41105089
0.60651177,0.44424489
0.61509782,0.21441042
0.48247227,0.23019564
0.31595513,-0.29102302
0,-0.36802784
0,-1
0,-0.92045456
0,-0.51581645
1,1
1,1
1,1
0.94280225,1
1,0.50554073
0.60570365,1
0.64491391,0.2114073
1,0.23816642
0.63280386,1
1,0.26560768
0.61522514,0.17696044
1,0.23045024
0.57738537,1
0.48723778,-0.061927199
0.63668042,-0.025524408
1,1
1,1
1,1
0.98084378,1
0.74278975,0.51544416
0.62084401,0.49695775
1,0.24168798
0.76821172,0.60843885
0.76321077,0.53642344
0.59112388,0.52642155
0.72320253,0.99638093
0.93448132,0.44640508
0.64877534,0.86896265
0.56200451,0.16514015
0.85210812,0.14835462
1,0.92464876
1,1
1,1
1,1
0.94903255,0.63041341
0.96531743,0.89806509
1,0.93063486
0.57403982,0.64407873
0.51640064,0.14807963
1,0.0328013
1,1
0.95358109,1
0.53454906,0.90716219
0.56833488,0.18365332
0.82432824,0.14460453
0.806499,0.78219724
1,0.97668672
1,1
1,1
1,0.36985573
1,1
1,1
0.75834024,0.57386243
0.68498969,0.52043438
0.59921396,0.36997938
0.68716335,0.99994361
0.9926936,0.37432668
0.71310306,0.98707277
0.41044277,0.37349555
0.36275885,-0.16738737
1,1
1,1
1,1
1,1
0.57072157,0.50365138
0.55775166,0.1414431
0.64892334,0.11550331
0.59297615,0.15449262
0.74862254,0.18913862
0.55000055,0.49724504
0.35073766,-0.060270905
0.52464658,-0.29852471
0.56478667,0.04929316
0.32291061,-0.10839745
0.30993757,-0.34575266
1,0.78109825
0.87284511,0.87669396
1,0.74569023
1,1
1,0.55073082
1,1
1,1
0.61419374,1
0.72445005,0.22838748
0.56768996,0.44890007
0.47674656,-0.026080161
0.53244019,-0.046506882
0.54305774,0.07338351
0.47624159,0.11216509
0.44607243,-0.034547925
1,1
1,1
1,1
1,1
1,0.38721383
1,1
0.76170909,1
0.74367058,1
0.66203147,0.48734117
0.70022935,0.32406294
1,1
0.93855017,1
1,0.87710035
0.62302119,0.1955426
0.58357465,0.25566041
1,0.98940361
0.64570516,1
1,0.29141036
0.58854431,1
1,0.1133877
0.7351796,1
0.82706666,0.47035918
0.57789749,1
0.700091,0.15579498
0.84637642,0.40018198
0.65691912,0.14880717
1,0.31383827
0.95630008,1
0.70634824,0.14223149
0.87910169,0.43032777
1,1
1,1
1,1
0.77635247,1
1,0.52844298
1,1
1,1
1,1
0.68122607,1
1,0.36245215
1,1
1,1
1,1
0.51648235,0.073191762
0.53571457,0.042742223
0.5245989,0.7731806
1,0.29791251
1,1
1,1
0.40538728,0.099733025
0.34775668,-0.18922544
0,-0.30448663
0.85508209,0.70756114
0.96751541,0.71509701
0.79898107,0.93503082
0.90196383,0.5988515
0.92881948,0.80392766
0.99555922,0.85763896
0.49182081,0.49083108
0.89945984,0.019637221
0.93880987,0.91113865
1,1
1,1
0.85666388,1
1,0.55242109
1,1
1,1
0.54635519,1
0.53238845,0.092710346
0.93507797,0.064776897
0.38014328,-0.16263029
0.3229461,-0.23971343
0,-0.35410777
0.19626485,-1
0.16350403,-0.60747027
1,0.50500131
1,1
1,1
1,1
0.87139279,0.2927748
0.81483459,0.79349852
1,0.62966919
1,1
1,1
0.81914419,1
1,1
0.7070294,1
1,0.43177059
0.63716954,0.25043425
0.63171631,0.29314566
1,1
1,1
1,1
1,1
1,0.56259489
0.60838097,1
0.61356884,0.21676192
0.71038991,0.040776819
0.42953387,0.44310033
0.22756131,-0.14093223
0.38521564,-0.61895704
0,-0.22085923
0.25153375,-0.93235064
0.22404914,-0.89960617
0,-0.54024589
0.92667562,0.868195
0.61696297,0.85407209
0.58303404,0.28746858
1,0.16200292
0.62354404,1
0.5564521,0.24708804
0.50069499,0.41184607
0.49444887,0.0013900101
0.48312315,-0.011102289
0.2823312,-0.30628264
0.31354433,-0.43533763
0.287626,-0.36068511
0.49182081,-0.49941152
0.33689132,0.019637221
0.96365374,0.4206973
1,0.92730749
1,1
1,1
0.89711314,1
0.69853872,0.79422629
0.90681732,1
0.645253,0.81363463
0.6349144,0.30961591
0.36374733,-0.25199294
0.35112447,-0.25473788
0.63393909,0.55626529
0.5405916,0.27327192
0.61290574,0.081183195
0.67222917,0.18939283
0.92606813,0.34449711
1,0.85213625
0.49182081,0.05652377
0.57475102,0.019637221
1,0.28086782
0.71366858,1
1,0.43673128
0.66618395,0.072876692
0.57856798,0.3323679
0.31897902,-0.025051206
0.30730584,-0.36204195
0.29597074,-0.38534567
0.49182081,-0.53972834
0,0.019637221
