"union","school","black","married","wage"
1,14,0,0,3.58280254766226
0,14,0,0,5.34537031561952
0,14,0,0,4.48598130823164
0,14,0,1,5.42220936982005
0,14,0,1,5.30856005289727
0,14,0,1,5.37923614871039
0,14,0,1,6.75675675663499
0,14,0,1,6.58138291297551
0,14,0,1,8.93506758717434
0,12,0,0,5.54541463510076
0,12,0,1,6.11111111113402
1,12,0,1,4.3377674954839
1,12,0,1,5.70255474439732
1,12,0,1,5.54733727798728
1,12,0,1,8.44594594567372
1,12,0,1,7.95975547608777
1,12,0,1,8.26800587921548
0,13,0,0,6.23208276232938
0,13,0,1,6.92307692329342
0,13,0,1,6.44468313619898
0,13,0,1,4.7591002920373
0,13,0,1,6.88041832947814
0,13,0,1,7.25233283387998
0,13,0,1,7.83544315693571
0,13,0,1,8.57422831943615
1,11,0,1,3.33651096288444
0,11,0,1,2.7692307692458
0,11,0,1,3.72325043381882
0,11,0,1,4.3514879283142
0,11,0,1,4.24388111894188
0,11,0,1,5.5223492725317
0,11,0,1,10.8252674480427
1,11,0,1,4.89955903985136
1,11,0,1,2.85469597493949
1,11,0,1,3.59012715035797
0,11,0,1,5.28005406790889
1,11,0,1,5.14033103710886
1,11,0,1,6.32700632722621
0,11,0,1,6.82172557149245
0,11,0,1,10.18848701009
0,11,0,1,7.96178343910797
1,10,0,1,3.67964969730439
0,10,0,1,3.99999999992044
0,10,0,1,3.10873337185218
0,10,0,1,6.31667602443421
0,10,0,1,7.06024744459185
0,10,0,1,6.82172557149245
1,10,0,1,6.84538970967222
0,10,0,1,6.73689367967075
0,9,0,1,0.411607326554361
0,9,0,1,3.42857142859669
0,9,0,1,3.85579332953643
0,9,0,1,5.07677207540852
0,9,0,1,5.10242445701671
0,9,0,1,10.4372665347639
0,9,0,1,2.6964643959318
0,9,0,1,4.79965668357185
0,12,0,0,3.55632751218512
0,12,0,0,4.89510489518568
0,12,0,0,3.91056312122134
0,12,0,1,4.29406360080901
0,12,0,1,3.97329942795546
0,12,0,1,2.94761249192371
0,12,0,1,3.97350993376998
0,12,0,1,4.28711415954636
0,11,0,0,3.09425088174381
0,11,0,0,2.62237762235008
1,11,0,0,3.51898003451942
0,11,0,0,3.15833801240643
0,11,0,0,4.37062937073211
0,11,0,0,4.54781704769877
0,11,0,0,3.59919378042644
0,11,0,0,3.36498017079756
0,13,0,0,0.328301804169265
0,13,0,0,4.48883312407885
0,13,0,0,3.24086077267901
0,13,0,0,4.44460504433394
0,13,0,0,6.45508337784598
0,13,0,0,5.83917250586871
0,13,0,0,6.13195977415327
0,13,0,0,7.04311611986121
0,12,0,0,1.54442539646458
0,12,0,0,5.8727569330689
0,12,0,0,6.12945406966541
0,12,0,0,6.31667602443421
0,12,0,0,6.38784292642329
0,12,0,0,6.1720374221782
0,12,0,0,5.14824608628474
0,12,0,0,6.56391306480773
0,15,0,1,3.39534043707651
0,15,0,1,10.1960784318707
0,15,0,1,6.48851444215085
0,15,0,1,3.07841755650619
0,15,0,1,3.91175089970249
0,15,0,1,6.1202506856938
0,15,0,1,6.31919518750087
0,15,0,1,5.94162943254338
0,12,0,0,6.40316541892486
0,12,0,0,6.20038461559279
0,12,0,0,6.59999999978629
0,12,0,0,6.87815833812783
0,12,0,0,8.06885422299971
0,12,0,0,7.79625779657982
0,12,0,0,8.27814569551802
0,12,0,0,8.57422831943615
0,10,1,0,1.96675316602317
0,10,1,0,1.71734738695815
0,10,1,0,1.21532278976888
0,10,1,0,1.46613746085527
0,10,1,0,3.01698301712272
0,10,1,0,2.9048279047525
0,10,1,0,3.3282390899149
0,10,1,0,2.84678558998188
0,10,1,0,2.16900919669936
0,10,1,0,1.33555926550587
0,10,1,0,2.47561519037012
1,10,1,1,1.40370578331467
1,10,1,1,3.36202259276156
1,10,1,1,4.4925244393762
0,10,1,0,3.58620030132643
1,10,1,0,0.826125389263186
0,12,1,0,2.97821647373857
0,12,1,0,2.50980392158045
0,12,1,0,2.89184499701288
0,12,1,0,3.36889387977362
0,12,1,0,3.88500388492575
0,12,1,0,1.52295894517482
0,12,1,0,3.55514518576885
0,12,1,0,3.97691082820639
1,13,1,0,5.82028590903217
0,13,1,0,6.76923076911793
0,13,1,0,4.30266417490016
0,13,1,1,3.73645261180967
0,13,1,1,3.69425478183436
1,13,1,1,5.39102932728403
0,13,1,1,5.79827715740507
0,13,1,1,4.63844384428778
0,12,1,0,3.28994338262291
0,12,1,0,5.74850299375256
0,12,1,1,6.64903175689454
0,12,1,1,5.61482313314699
0,12,1,1,5.18000518015078
0,12,1,1,5.76405789657391
0,12,1,1,5.89021905221025
0,12,1,1,7.34933855971703
0,9,1,0,3.77624903547509
0,9,1,1,4.9299719890294
0,9,1,1,5.82706766898884
0,9,1,1,6.37344353779066
0,9,1,1,6.82490586362198
0,9,1,1,7.14656964679072
0,9,1,1,7.32297503828672
0,9,1,1,7.19622733970733
0,11,1,0,3.52104410688232
1,11,1,0,4.12903225792218
1,11,1,0,3.25332562178139
1,11,1,0,5.58907390502295
1,11,1,0,4.26402865433173
1,11,1,0,4.22297297309001
1,11,1,0,4.13907284759322
1,11,1,0,5.51200391952199
1,11,0,1,5.10551395532407
1,11,0,1,5.16535433078357
1,11,0,1,5.20532099461215
1,11,0,1,5.54463784402069
0,11,0,1,7.06024744459185
1,11,0,0,7.14656964679072
0,11,0,1,8.75573102365868
1,11,0,1,7.96178343910797
0,5,0,0,3.41681757625192
0,5,0,0,4.677419354673
0,5,0,0,2.27063823234795
0,5,0,1,1.92086054548277
0,5,0,1,2.49750249739992
0,5,0,1,3.59100359084399
0,5,0,1,3.52261518942738
0,5,0,1,4.88629308555429
1,15,0,0,8.94370175107968
0,15,0,0,7.53846153839343
0,15,0,1,6.44994840015686
0,15,0,1,6.6676024704343
0,15,0,1,7.3964497043397
0,15,0,1,8.12110187127282
0,15,0,1,8.59653591472387
0,15,0,1,8.57422831943615
0,15,0,0,4.35524845589807
0,15,0,1,4.07079646029586
0,15,0,1,4.0669856458535
0,15,0,1,6.64198483995415
0,15,0,1,7.38636363627887
0,15,0,1,8.0561330562806
0,15,0,1,8.59653591472387
0,15,0,1,8.26800587921548
0,15,0,0,5.99715884592381
0,15,0,0,7.42616033757453
0,15,0,0,8.0329027700266
0,15,0,0,8.92487170524571
0,15,0,1,9.26424003306577
0,15,0,1,9.9099099101663
0,15,0,1,9.79204782649725
0,15,0,1,12.1199618348931
1,12,1,0,4.06279420083164
1,12,1,0,3.46153846150806
1,12,1,0,3.38345864647237
1,12,1,0,4.21111734965719
1,12,1,0,3.56786071078991
1,12,1,0,2.27390852398569
1,12,1,0,3.64238410591804
1,12,1,1,3.50318471345214
1,12,1,0,10.6100378817369
0,12,1,0,7.16636197467439
1,12,1,0,8.31405436683343
1,12,1,0,8.07130825398461
1,12,1,0,12.4571784489996
0,12,1,0,5.27479151996717
0,12,1,0,6.81206980291863
1,12,1,0,4.49606594245509
1,12,1,0,3.82913546630842
0,12,1,0,3.84615384628227
0,12,1,0,4.3377674954839
1,12,1,0,4.21111734965719
1,12,1,0,4.37062937073211
1,12,1,0,4.22297297309001
1,12,1,0,4.77585328596783
1,12,1,0,5.20578147975651
1,12,0,1,2.83441116396078
1,12,0,1,5.38461538468096
1,12,0,1,4.3377674954839
1,12,0,1,4.56204379558268
1,12,0,1,4.70683162976633
1,12,0,1,6.1720374221782
1,12,0,1,6.3678043809607
1,12,0,0,6.43067123926703
0,10,0,0,2.52124145931467
1,10,0,0,2.68866483357989
0,10,0,0,2.16888374787196
0,10,0,0,2.85623611563004
0,10,0,0,4.61802348613494
0,10,0,1,5.5223492725317
0,10,0,1,5.62913907301972
0,10,0,1,5.47976997875928
1,10,0,0,3.71121360062509
0,10,0,0,3.58422939082161
0,10,0,0,6.43732619248669
0,10,0,0,5.79848557210547
0,10,0,0,5.5849281403831
0,10,0,0,5.84719334715292
0,10,0,0,6.8724228411076
0,10,0,1,7.04311611986121
0,13,0,1,6.42727736516769
0,13,0,1,7.75933609991113
0,13,0,1,7.33630191962897
0,13,0,1,6.51720542200855
0,13,0,1,3.33176616909628
0,13,0,1,5.05178075256379
0,13,0,1,7.95975547608777
0,13,0,1,5.88770540054495
1,11,0,0,3.29481277071911
0,11,0,0,9.40613790310252
0,11,0,0,10.0907699966177
1,11,0,0,6.14723306223795
0,11,0,0,4.63248393091667
0,11,0,0,6.34012028140745
0,11,0,0,7.22136113868491
0,11,0,1,5.84666602484345
1,8,1,0,3.97294077599335
0,8,1,0,5.92592592575112
0,8,1,0,3.39787112123209
0,8,1,0,3.50926445802644
0,8,1,0,4.68531468519706
0,8,1,0,3.67331617318862
0,8,1,1,4.77585328596783
1,8,1,1,6.05095541373271
0,15,0,0,11.7732472580115
0,15,0,0,12.6984126987125
0,15,0,1,21.8857001661245
0,15,0,1,25.2667040997609
0,15,0,1,13.7422007472286
0,15,0,1,14.7527440105929
0,15,0,1,13.5499059968527
0,15,0,1,9.35257598993083
1,12,0,0,5.53674088974039
1,12,0,0,6.9408163265131
1,12,0,0,7.59109311758704
1,12,0,1,9.47501403752145
1,12,0,1,7.91891035799536
1,12,0,1,9.76956434045432
1,12,0,1,8.59653591472387
1,12,0,1,8.71728113798727
0,12,0,0,3.85508314123709
0,12,0,1,5.38461538468096
0,12,0,1,5.42220936982005
0,12,0,1,5.82537900050767
0,12,0,1,5.88353953712431
0,12,0,1,7.04326923041813
0,12,0,1,7.00458481902648
0,12,0,1,5.51200391952199
0,12,0,0,6.80735194007961
1,12,0,0,4.9999999998295
1,12,0,0,5.06072874509934
1,12,0,0,5.26389668699668
0,12,0,0,5.37923614871039
1,12,0,0,5.5223492725317
1,12,0,0,5.73102394319604
1,12,0,0,5.81822635966838
0,11,1,0,1.74505687125431
0,11,1,0,2.79635258364895
0,11,1,0,2.74122807022489
1,11,1,0,2.576212966872
1,11,1,0,3.303782831389
1,11,1,0,3.03674460977887
0,11,1,0,3.40314314299531
0,11,1,0,2.90479661150052
1,6,0,0,3.82913546630842
0,6,0,0,4.01433691769209
0,6,0,1,4.39410213856402
0,6,0,1,3.93588092170304
0,6,0,1,3.06039693355553
0,6,0,1,4.05717495774178
0,6,0,1,3.03856641992558
0,6,0,1,6.73689367967075
1,12,1,0,3.77407600215711
1,12,1,0,3.84615384628227
1,12,1,0,3.97628687121664
1,12,1,0,3.86019090381239
1,12,1,0,4.20252824089223
1,12,1,0,4.87266112259797
1,12,1,0,3.50229240972319
1,12,1,0,4.89955903985136
0,12,0,0,3.9592551621143
0,12,0,0,4.01574803165758
0,12,0,0,4.21786172755177
0,12,0,0,4.97677504977817
0,12,0,0,4.43786982245289
0,12,0,0,4.22297297309001
0,12,0,0,3.39616233658836
0,12,0,0,3.65574162355361
0,15,0,0,3.8631379378923
1,15,0,0,4.12548345528367
0,15,0,0,4.95064822573143
0,15,0,1,5.38643039958652
0,15,0,1,5.37510145508371
1,15,0,1,5.36637720762343
1,15,0,1,7.15174574111274
1,15,0,1,6.92050391524201
1,12,1,0,3.1605562579373
1,12,1,0,4.23050847462047
1,12,1,0,2.43696362111797
0,12,1,0,3.15903986518902
0,12,1,0,3.38946767520822
0,12,1,0,2.42914374562332
1,12,1,1,4.09519575016239
1,12,1,1,4.89955903985136
0,11,0,0,3.63058770145702
0,11,0,0,4.08946635748675
1,11,0,0,5.29492745924381
1,11,0,0,8.78405948222413
1,11,0,0,6.63315283905885
1,11,0,1,11.7147348695916
1,11,0,0,11.0375275934525
1,11,0,0,11.0714362306014
0,8,0,1,6.9532237677105
1,8,0,0,3.69662817534696
0,8,0,0,4.13878733550387
0,8,0,0,1.7438529184863
0,8,0,0,4.07223298798483
0,8,0,0,5.71725571751382
0,8,0,0,4.38577255365826
0,8,0,0,4.31692509347607
0,15,1,0,3.97998962496406
0,15,1,0,5.26077097498562
0,15,1,0,6.2236127231757
0,15,1,0,7.24355045405374
0,15,1,0,8.6189802636739
0,15,1,0,8.09280534858582
0,15,1,0,8.37630552546374
0,15,1,0,8.75796178385669
1,10,0,0,3.72684275448939
0,10,0,1,3.94537177538942
0,10,0,1,4.4028991395489
0,10,0,1,4.9129702416241
0,10,0,1,5.37923614871039
1,10,0,1,4.11370274366945
0,10,0,1,6.94475309987205
1,10,0,1,7.65556099955018
0,12,1,0,3.81679389304946
1,12,1,0,6.92307692329342
1,12,1,0,3.35660580023686
1,12,1,0,2.54695384318166
1,12,1,1,5.21125432422998
1,12,1,1,6.0463147710718
1,12,1,1,6.68619460021312
1,12,1,1,7.04311611986121
1,11,1,1,4.08441116390886
1,11,1,1,4.9999999998295
1,11,1,1,5.12904858310732
1,11,1,1,5.61482313314699
0,11,1,1,6.55594405604463
1,11,1,1,6.93022349262619
1,11,1,1,8.59653591472387
1,11,1,1,6.73689367967075
0,12,0,0,3.24896342593032
0,12,0,0,3.10077519365485
1,12,0,0,3.22922691343159
0,12,0,1,3.43907916892616
1,12,0,1,4.22409223414226
1,12,0,1,4.13611456710698
1,12,0,1,5.46813293656054
1,12,0,0,3.24970752635057
0,14,0,1,5.80298853903716
0,14,0,1,5.66929133885758
0,14,0,1,6.2174667439534
0,14,0,1,6.17630544643498
0,14,0,1,7.55184340529092
0,14,0,1,7.21875721859431
0,14,0,1,7.07533820136584
0,14,0,1,7.8937340087259
0,12,0,0,4.12246468412998
0,12,0,0,3.41880341876846
0,12,0,0,4.22404325438714
0,12,0,0,11.0853400645468
0,12,0,0,7.6010945579106
0,12,0,0,3.04701544831828
0,12,0,0,4.46020780992461
0,12,0,0,4.54959053679429
0,11,0,0,6.01429543919497
0,11,0,0,18.8679245277356
0,11,0,0,32.2238453272287
0,11,0,0,19.5018666065241
0,11,0,0,43.7062937075813
0,11,0,0,57.5043128225448
0,11,0,0,26.9210682181934
0,11,0,0,22.1160651101376
0,13,1,0,2.46964395975081
0,13,1,0,3.27868852467303
1,13,1,0,2.34833659497678
0,13,1,0,5.44721647243059
1,13,1,0,3.12786255280964
0,13,1,0,2.81531531541632
0,13,1,0,4.45746306684514
0,13,1,0,4.19041233667598
1,12,0,0,5.73114201439445
0,12,0,0,4.52525252534124
0,12,0,0,4.81974166185205
0,12,0,0,3.42153284686418
0,12,0,0,6.95334910834715
0,12,0,1,7.40466493858932
0,12,0,1,7.64136525719904
0,12,0,1,8.20097864991939
0,15,0,0,9.07891970395752
0,15,0,0,7.98264642109308
0,15,0,0,10.4133573371005
0,15,0,0,9.65047725978039
0,15,0,0,10.338219473171
0,15,0,0,10.5900602592484
0,15,0,0,12.7356087624315
0,15,0,0,9.72060549639536
0,12,0,0,4.3757701355465
1,12,0,0,9.03225806465971
0,12,0,0,2.60707246608803
0,12,0,0,7.13900665840332
0,12,0,1,5.13947882391165
0,12,0,1,5.20650520656605
0,12,0,1,6.98183262892371
0,12,0,1,7.51636898113749
0,12,1,1,9.22744329513807
1,12,1,0,9.4339622644333
1,12,1,0,8.6755349913153
1,12,1,0,9.12408759153082
1,12,1,0,10.4222700376536
1,12,1,0,11.2071205815819
1,12,1,0,11.1436576662865
1,12,1,1,10.5646741797056
1,12,0,1,6.3044247787411
1,12,0,1,5.76923076937631
1,12,0,1,6.14517061879751
1,12,0,1,6.31667602443421
1,12,0,1,6.05164066695797
0,12,0,1,5.84719334715292
1,12,0,1,6.3678043809607
1,12,0,1,5.66171266820979
0,15,0,0,4.04097519400834
0,15,0,0,4.87119437955312
0,15,0,0,6.79583574327882
0,15,0,0,6.68243034845875
0,15,0,0,8.64589955528559
0,15,0,0,9.09563409576186
0,15,0,0,9.98118546562642
0,15,0,0,14.6183564795056
0,12,0,0,7.65827093292359
0,12,0,0,6.73076923075555
0,12,0,0,9.16926462512175
0,12,0,0,1.46999188975212
0,12,0,0,4.25766541153852
0,12,0,0,5.88491717502081
0,12,0,0,3.91330523792425
0,12,0,0,4.97611464967007
0,12,0,0,4.85023825749749
0,12,0,0,5.07692307710133
0,12,0,0,5.63909774431239
0,12,0,1,5.8465027285725
0,12,0,1,3.63636363630703
0,12,0,1,0.410837973612511
0,12,0,1,6.49266329066983
0,12,0,1,8.08427241565377
0,14,0,0,5.67279328336538
0,14,0,0,4.82625482627023
0,14,0,0,4.22743606000854
0,14,0,0,12.7720059600228
0,14,0,0,19.9149914358826
0,14,0,1,20.3167084609542
0,14,0,1,22.1818567206572
0,14,0,1,22.1239682026925
1,6,0,0,5.44588155214107
0,6,0,0,5.65504241283954
0,6,0,0,4.34748098648378
0,6,0,0,4.9129702416241
0,6,0,0,5.71543840791086
0,6,0,0,4.86360973965995
0,6,0,0,3.06597988726043
0,6,0,0,5.0616149016227
1,8,0,0,4.89376452830774
0,8,0,1,4.70588235285804
0,8,0,0,4.71397930551971
0,8,0,0,4.03477240206826
0,8,0,0,4.37062937073211
0,8,0,0,3.97456279826768
0,8,0,0,4.20477241673661
0,8,0,0,5.24880655235128
0,3,0,0,3.02427539183716
0,3,0,0,3.46153846150806
0,3,0,0,4.13533834584497
0,3,0,0,4.9129702416241
0,3,0,0,4.87884208818919
0,3,0,0,4.54781704769877
0,3,0,0,4.08461136296079
0,3,0,0,5.51682632045529
0,11,0,0,3.45132743358914
0,11,0,0,3.99999999992044
0,11,0,0,4.30161943332487
0,11,0,0,3.86019090381239
0,11,0,0,3.88500388492575
0,11,0,0,4.2800401752915
0,11,0,0,4.08077604689007
0,11,0,0,3.86807292606008
1,11,0,0,6.78363294404249
1,11,0,0,6.31578947358565
1,11,0,0,5.55737169016455
1,11,0,1,4.04712004027734
1,11,0,1,5.37923614871039
1,11,0,1,6.49688149711057
0,11,0,1,7.04835464994778
1,11,0,1,10.7020178478568
0,8,0,1,4.25459496274434
0,8,0,1,3.84615384628227
0,8,0,1,4.90192381662018
0,8,0,1,5.18080375866566
0,8,0,1,4.37062937073211
0,8,0,1,4.44386694384404
0,8,0,1,4.77585328596783
0,8,0,1,4.09913602830085
0,14,0,1,9.37701459308493
0,14,0,1,9.82456140356139
0,14,0,1,7.86279424048926
0,14,0,1,9.6699731738597
0,14,0,1,2.18959123079145
0,14,0,1,25.5255255255775
0,14,0,1,10.9967987102381
0,14,0,1,25.076734037629
1,8,0,0,1.52908121339101
0,8,0,1,4.2307692308922
0,8,0,0,4.19375131038833
0,8,0,0,4.03958450303236
1,8,0,0,4.14201183423531
1,8,0,0,3.99133310528831
1,8,0,0,3.70490436722572
0,8,0,0,2.64233860879169
0,12,1,0,7.03426367125387
0,12,1,0,6.78974358951813
0,12,1,0,6.95134061555887
0,12,1,0,8.62641008611591
0,12,1,0,3.25256139215268
0,12,1,0,4.0439441937584
1,12,1,0,6.12385943134525
1,12,1,0,7.94475895562456
0,10,0,1,6.20125630150806
1,10,0,1,7.17948717920285
1,10,0,1,10.3094615977239
1,10,0,1,9.47501403752145
1,10,0,1,8.45806461386659
1,10,0,1,10.6837606837757
1,10,0,1,10.4715005372254
0,10,0,1,10.4256601560364
0,12,0,0,4.23277652703973
0,12,0,0,4.14048059148645
0,12,0,0,5.42220936982005
1,12,0,0,5.19371139800366
1,12,0,0,7.06024744459185
0,12,0,0,6.49688149711057
1,12,0,0,7.43343695102066
1,12,0,0,5.33237228035113
0,12,0,0,5.92604298349985
0,12,0,0,5.47008547032637
0,12,0,0,5.14105777244903
0,12,0,0,5.30288851432038
0,12,0,1,5.37923614871039
0,12,0,1,4.93762993781273
0,12,0,1,5.3772570330475
1,12,0,1,6.26054766182579
0,11,0,0,4.1171715454281
0,11,0,1,4.74457516328853
0,11,0,1,7.82726045853865
0,11,0,1,3.86431945027645
1,11,0,1,4.00641025646288
0,11,0,1,4.16169416179203
0,11,0,1,4.5752749043282
0,11,0,1,4.59333659957389
0,12,0,0,7.1299752544781
1,12,0,0,7.61538461558983
1,12,0,0,7.95257374195655
0,12,0,0,7.72038180793402
1,12,0,1,8.06885422299971
1,12,0,1,8.44594594567372
0,12,0,1,8.27814569551802
1,12,0,1,7.04311611986121
0,10,0,0,2.79509579130272
1,10,0,0,2.67558528434183
0,10,0,0,4.29079723011298
0,10,0,0,3.79511442269182
0,10,0,0,4.12702052044239
0,10,0,0,4.74554822359647
0,10,0,0,5.17159644298374
0,10,0,0,7.03372279304795
0,8,0,1,4.01985868890741
0,8,0,1,4.456233421531
0,8,0,1,4.22383877466984
0,8,0,1,4.05622567729604
0,8,0,1,4.36923818877828
0,8,0,1,4.0807902659709
0,8,0,1,4.32000071255806
0,8,0,1,4.79612007336644
1,8,0,1,3.64512666828142
0,8,0,1,4.9999999998295
0,8,0,1,4.3377674954839
0,8,0,1,4.70101066826409
0,8,0,1,5.00941366342828
0,8,0,1,4.84017671535985
0,8,0,1,5.50815078980783
0,8,0,1,5.51200391952199
0,10,1,0,3.2297655191208
1,10,1,0,1.53256704983098
0,10,1,0,4.52679864780136
1,10,1,0,0.932814067090044
1,10,1,0,6.21974179666962
1,10,1,1,6.00961538464526
1,10,1,1,7.32297503828672
1,10,1,1,7.04311611986121
0,12,1,0,3.86443559916664
0,12,1,0,3.30769230758638
0,12,1,0,1.89868610922383
0,12,1,0,3.0530600785853
0,12,1,0,2.68961807424746
0,12,1,0,3.11850311855133
0,12,1,0,2.86551197148324
0,12,1,1,3.36844683970045
0,10,1,0,2.61821228471784
1,10,1,0,2.81265695641856
1,10,1,0,2.34962406025681
1,10,1,0,2.97929390735178
0,10,1,0,2.35341581502424
0,10,1,0,2.27390852398569
1,10,1,0,2.54712175231845
0,10,1,0,2.75600195992621
1,12,0,0,6.39891082379057
1,12,0,0,8.85172093014981
1,12,0,1,11.3209159260834
1,12,0,1,10.7273201251101
1,12,0,1,14.9329836830912
1,12,0,1,18.5765491099289
0,12,0,1,8.71383757433798
0,12,0,1,6.59816307154299
0,15,0,0,1.7408965617563
1,15,0,0,3.05250305249322
0,15,0,0,3.72612948306216
0,15,0,1,3.52508213428795
0,15,0,1,3.6564742446961
0,15,0,1,0.315000315049456
0,15,0,1,3.62678891365183
0,15,0,1,3.91964723193678
0,11,0,1,3.31434113220142
0,11,0,1,4.61538461556663
1,11,0,1,4.60334509738264
1,11,0,1,4.46894086099118
1,11,0,1,4.5454545453192
1,11,0,1,5.63063063049512
1,11,0,1,0.496688741860239
1,11,0,1,4.85803735291706
0,8,0,0,3.30270567813113
0,8,0,0,3.26530612237322
0,8,0,0,3.11957779047929
0,8,0,0,3.92370859063242
0,8,0,1,3.83586110854522
0,8,0,0,4.62864439235905
0,8,0,0,3.29627520887578
0,8,0,0,2.90911317971767
0,11,0,0,5.14509158240155
0,11,0,0,5.94795539017973
0,11,0,0,5.14751049257274
0,11,0,1,5.87597769761598
0,11,0,1,7.19316461739149
0,11,0,1,7.55451336847196
0,11,0,1,6.8465866656669
0,11,0,1,7.65556099955018
0,11,0,0,2.24608058946149
0,11,0,1,3.53846153836402
0,11,0,1,3.87507229614133
0,11,0,1,4.3514879283142
0,11,0,1,3.91056312122134
0,11,0,1,6.16921269087597
0,11,0,1,4.650643649186
0,11,0,1,4.59333659957389
0,12,1,0,3.41340075844896
0,12,1,0,3.21500334910074
0,12,1,0,2.0308420002395
0,12,1,0,2.61561986083629
0,12,1,1,1.96226081884656
0,12,1,1,2.67594327002757
0,12,1,1,2.06953642392067
0,12,1,0,2.11491757117703
0,12,1,0,0.465389351822845
0,12,1,0,5.20446096653489
0,12,1,0,6.50665124317273
0,12,1,0,5.01972456465625
0,12,1,0,5.09359062003891
0,12,1,0,5.19750519776231
0,12,1,0,6.03043726177138
0,12,1,0,5.34536697369504
1,11,1,0,2.69682215986462
0,11,1,0,2.4552683897545
0,11,1,0,2.63792010147885
0,11,1,0,2.23447043040609
0,11,1,0,3.68961976489847
1,11,1,0,4.37814549823995
0,11,1,0,0.374859427608447
0,11,1,0,2.20586207850461
1,10,1,0,4.57735733909582
1,10,1,0,3.11111111098983
1,10,1,0,5.78368999425742
1,10,1,0,5.96574957887063
1,10,1,0,6.38784292642329
1,10,1,0,6.82172557149245
1,10,1,0,7.00458481902648
1,10,1,0,7.04311611986121
0,12,0,0,3.40367596990347
0,12,0,0,3.88349514571516
0,12,0,0,4.6522780059817
0,12,0,1,5.7499720486897
1,12,0,1,5.29984574649697
0,12,0,1,4.45990545019762
0,12,0,1,3.4402683408361
0,12,0,1,2.27818542529931
0,12,0,0,5.47829751365241
0,12,0,0,4.71264367795465
0,12,0,0,5.36418334776762
0,12,0,0,5.96574957887063
0,12,0,0,5.37923614871039
0,12,0,0,5.06756756773864
0,12,0,0,6.39674894655009
0,12,0,0,5.41401273865831
0,12,0,1,5.03108955355704
0,12,0,1,7.24279835396995
0,12,0,1,6.32350106021142
0,12,0,1,5.06375193670871
0,12,0,1,6.05746515246248
0,12,0,1,4.88493751736727
0,12,0,1,4.69985045911378
0,12,0,1,4.69541074614293
0,8,1,1,5.25508166370808
0,8,1,1,3.76569037659615
0,8,1,1,4.8157894736118
0,8,1,1,4.21111734965719
0,8,1,1,4.55289391473032
0,8,1,1,4.19048856557918
0,8,1,1,4.61665817632329
0,8,1,1,5.7379960806078
0,12,0,1,4.16004840781725
0,12,0,1,3.31450094165187
0,12,0,1,4.57554141773564
0,12,0,1,7.34913923218986
0,12,0,1,5.52884615408955
0,12,0,1,6.23355656551102
0,12,0,1,11.6721854307962
0,12,0,1,4.80425201571768
1,13,0,0,2.73874120608632
1,13,0,0,7.89297658840011
1,13,0,0,9.00689223097457
1,13,0,0,9.95355009995503
1,13,0,0,8.76866080588055
1,13,0,0,9.40020965358397
1,13,0,0,9.27711179992385
1,13,0,0,9.21621234135761
0,12,0,0,4.62447186410883
0,12,0,0,5.35117056836288
0,12,0,0,3.4586466166749
0,12,0,0,4.40511169156471
0,12,0,0,3.35556957427517
0,12,0,0,5.1236070194657
0,12,0,1,5.79470198650759
0,12,0,1,6.43067123926703
0,11,0,0,3.47041471456026
0,11,0,0,2.30547550427419
0,11,0,0,3.25332562178139
0,11,0,1,3.46833567176253
0,11,0,1,5.34072133120756
0,11,0,1,5.12306746493888
0,11,0,1,4.9228409454803
0,11,0,1,4.65458108780084
1,12,0,1,3.65895166772078
1,12,0,1,3.76923076904574
1,12,0,1,3.60034702122101
1,12,0,1,3.82895845023338
1,12,0,1,3.79908552972843
1,12,0,1,4.43328704177413
1,12,0,1,5.81432533474718
1,12,0,1,5.09216538017703
1,13,0,0,3.42343791888585
1,13,0,0,3.76923076904574
0,13,0,0,3.61511887829882
0,13,0,0,3.22026620854424
0,13,0,1,3.40976331365112
0,13,0,1,3.57328482325223
1,13,0,1,3.53413143155937
0,13,0,1,3.06222439974093
0,13,0,0,3.54762980202222
0,13,0,0,4.04623115561242
0,13,0,0,4.50379680555442
0,13,0,0,4.56204379558268
0,13,0,0,4.5262181185755
0,13,0,0,6.60639332522919
0,13,0,0,5.83359260415373
0,13,0,0,6.63481953321335
0,12,0,0,7.83753633113649
0,12,0,0,9.89962546790335
1,12,0,0,9.9640694652652
1,12,0,0,11.0457658948934
1,12,0,1,10.9240243833624
1,12,0,1,11.0951027181568
1,12,0,1,12.4172185431757
1,12,0,1,12.4890720619758
0,12,0,0,4.17631041536902
0,12,0,0,4.2307692308922
0,12,0,0,4.85143146342503
0,12,0,0,4.4396396626948
0,12,0,0,5.98261054505573
0,12,0,1,4.96426715158782
0,12,0,1,4.47287956273851
0,12,0,0,8.32042233281115
0,11,0,0,2.66891417321964
0,11,0,1,0.801781737427963
0,11,0,0,3.2722037202748
0,11,0,1,4.04270072978625
0,11,0,1,3.69822485202172
0,11,0,1,5.22113022104709
0,11,0,1,3.18390219067121
0,11,0,1,1.58330920671796
1,12,0,0,3.45970355792891
1,12,0,1,3.56589147279166
0,12,0,1,4.15226681832004
0,12,0,1,3.19073261084066
0,12,0,1,3.41479239267407
0,12,0,1,3.99021068314106
1,12,0,1,3.15813650802623
1,12,0,1,3.18000226132397
0,12,0,0,2.85057862503051
